Quarter,Station,StationName,ChargerType,Avg_Degree_Per_Day
2022-Q2,DD00,建國北路高架A區,AC,92.56
2022-Q2,DD01,建國北路高架B區,AC,64.59
2022-Q2,DD02,建國北路高架G區,AC,18.57
2022-Q2,DD03,建國北路高架H區,AC,21
2022-Q2,DD04,建國北路高架IA區,AC,17.9
2022-Q2,EV00,台北內湖旗艦站,AC,5.81
2022-Q2,EV00,台北內湖旗艦站,DC,38.61
2022-Q2,EV01,高雄鳳頂高爾夫練習場,AC,2.98
2022-Q2,EV02,嘉義優遊吧斯,AC,2.69
2022-Q2,EV03,新竹老爺關西高爾夫,AC,5.37
2022-Q2,EV04,桃園JC PARK春日館,AC,26.52
2022-Q2,EV05,台中港酒店,AC,4.59
2022-Q2,EV06,台中裕元花園酒店,AC,29.9
2022-Q2,EV07,宜蘭新月廣場,AC,30.49
2022-Q2,EV08,Times台南U.I.J Hotel & Hostel停車場,AC,6.58
2022-Q2,EV09,台北大倉久和大飯店,AC,25.19
2022-Q2,EV10,高雄漢神百貨,AC,31.83
2022-Q2,EV11,台北台日交流協會,AC,8.57
2022-Q2,EV12,宜蘭安永心食館,DC,4.8
2022-Q2,EV13,新竹昌益科技產發園區,AC,8.52
2022-Q2,EV14,台北花園大酒店,AC,5.61
2022-Q2,EV15,嘉義翁聚德觀光工廠,AC,0.17
2022-Q2,EV15,嘉義翁聚德觀光工廠,DC,0.57
2022-Q2,EV16,嘉義耐斯王子大飯店,AC,9.4
2022-Q2,EV17,台北信義之星(限住戶使用),AC,12.53
2022-Q2,EV18,台中福華大飯店,AC,10.92
2022-Q2,EV19,苗栗天空之城,AC,1.52
2022-Q2,EV20,新北土城日月光廣場,AC,4.82
2022-Q2,EV20,新北土城日月光廣場,DC,9.52
2022-Q2,EV21,新北馥蘭朵烏來渡假酒店,AC,2
2022-Q2,EV22,宜蘭五結綠舞觀光飯店,AC,8.06
2022-Q2,EV23,台中豐原高爾夫球場,AC,3.78
2022-Q2,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),AC,32.22
2022-Q2,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),DC,16.6
2022-Q2,EV25,新北萬里沐舍酒店,DC,1.64
2022-Q2,EV26,宜蘭外澳服務區停車場,AC,7.19
2022-Q2,EV27,新竹豐邑喜來登大飯店,AC,29.8
2022-Q2,EV28,新竹Big City遠東巨城,AC,76.88
2022-Q2,EV29,高雄大榮中學停車場,AC,17.78
2022-Q2,EV30,雲林斗六緻麗伯爵酒店,AC,6.75
2022-Q2,EV31,新北永和比漾廣場,AC,17.14
2022-Q2,EV32,台中米平方廣場,AC,9.29
2022-Q2,EV33,台東日暉國際渡假村,AC,2.01
2022-Q2,EV34,台北維多麗亞酒店,AC,1.96
2022-Q2,EV35,宜蘭蘭陽烏石港海景酒店,AC,2.76
2022-Q2,EV36,台中豐邑MOXY酒店,AC,10.45
2022-Q2,EV37,高雄SKM Park,AC,24.91
2022-Q2,EV38,花蓮立閣人文旅店,DC,0
2022-Q2,EV39,新北汐止宏碁大樓(限大樓員工/廠商使用),AC,22.71
2022-Q2,EV40,新北大板根森林溫泉渡假村,AC,1.66
2022-Q2,EV41,台南長榮酒店,AC,10.43
2022-Q2,EV43,台南南瀛綠都心停車場,AC,0.01
2022-Q2,EV44,新北新店大豐停車場,AC,0
2022-Q2,EV45,新北新店寶橋停車場,AC,1.08
2022-Q2,EV47,新竹和選旅,AC,1.29
2022-Q2,EV47,新竹和選旅,DC,1.06
2022-Q2,EV48,新北汐止宏碁公司(限宏碁員工/廠商使用),AC,0.02
2022-Q2,FC00,屏東幸福公園停車場,AC,71.76
2022-Q2,FC01,桃園長庚高爾夫球場,AC,15.59
2022-Q2,FC02,桃捷長庚醫院站共開大樓,AC,5.27
2022-Q2,FE00,華城_中壢廠員工停車場,AC,4.01
2022-Q2,FH00,雀客旅館_新北蘆洲,AC,6.56
2022-Q2,FH01,F-Hotel_嘉義館,AC,0.63
2022-Q2,HS00,金弘笙_新竹竹北店,DC,33.57
2022-Q2,HS01,金弘笙_台南永康店,DC,18.98
2022-Q2,HS02,金弘笙_高雄九如店,DC,38.79
2022-Q2,LX00,LEXUS_台北濱江服務廠,DC,11.85
2022-Q2,LX01,LEXUS_台北內湖營業所,DC,25.13
2022-Q2,LX02,LEXUS_桃園營業所,DC,21.65
2022-Q2,LX03,LEXUS_台中營業所,DC,53.7
2022-Q2,LX04,LEXUS_台南營業所,DC,15.45
2022-Q2,LX05,LEXUS_高雄民族營業所,DC,20.66
2022-Q2,SP00,新竹生醫科學園區,AC,11.69
2022-Q2,SP01,新竹科學園區_活動中心,AC,8.06
2022-Q2,SP06,竹南科學園區_服務處,AC,8.83
2022-Q2,TH00,屏東統一墾丁渡假村,AC,3.33
2022-Q2,TH01,新竹統一馬武督渡假會議中心,AC,2
2022-Q2,TH02,台中統一谷關渡假村,AC,3.77
2022-Q2,TK00,燦坤_台中五權店,DC,31.92
2022-Q2,TK02,燦坤_台北內湖總部,AC,2.01
2022-Q2,TK03,燦坤_高雄華榮店,DC,1.15
2022-Q2,TK05,燦坤_台中超越店,DC,0.02
2022-Q2,TS00,台糖_台北會館,AC,1.56
2022-Q2,TTEST001,華城內部測試站點,AC,1.36
2022-Q2,TTEST001,華城內部測試站點,DC,0.05
2022-Q2,TY00,TOYOTA新莊充電站(DC),DC,24.62
2022-Q2,TY01,TOYOTA內湖充電站(DC),DC,4.31
2022-Q2,TY02,TOYOTA中壢充電站(DC),DC,0.22
2022-Q2,TY03,TOYOTA中台中充電站(DC),DC,4.85
2022-Q2,TY04,TOYOTA北台南充電站(DC),DC,2.48
2022-Q2,TY05,TOYOTA北高雄充電站(DC),DC,2.08
2022-Q2,YK00,台北新光南港軟體園區,AC,7.7
2022-Q2,YK00,台北新光南港軟體園區,DC,2.55
2022-Q2,YK01,台北內湖亞太經貿廣場A棟,AC,9.74
2022-Q2,YK02,新北淡水新光淡江複合學舍,AC,8.47
2022-Q3,NULL,NULL,AC,218.19
2022-Q3,7E00,7-11_桃園江園門市,DC,31.14
2022-Q3,7E01,7-11_南投邵月門市(原鑫中潭),DC,31.12
2022-Q3,7E03,7-11_南投竹秀門市,DC,33.21
2022-Q3,BQ00,桃園南崁特力家居,AC,26.28
2022-Q3,BQ00,桃園南崁特力家居,DC,57.74
2022-Q3,BQ01,Life1生活廣場高雄館,AC,0
2022-Q3,BQ01,Life1生活廣場高雄館,DC,0
2022-Q3,BZ00,台隆賓士_台北濱江,DC,9.47
2022-Q3,BZ01,賓航賓士_新北中和,DC,12.79
2022-Q3,BZ02,賓泓賓士_台南(南區),DC,3.06
2022-Q3,BZ03,德冠賓士_高雄,DC,7.39
2022-Q3,BZ04,中彰賓士_台中,DC,11.32
2022-Q3,BZ05,中華賓士_台北關渡,DC,10.88
2022-Q3,BZ06,中華賓士_桃園,DC,3.38
2022-Q3,BZ07,中華賓士_台中河南,DC,18.59
2022-Q3,BZ08,中華賓士_台南(永康區),DC,3.93
2022-Q3,BZ09,中華賓士_高屏,DC,8.53
2022-Q3,BZ10,中華賓士_花蓮,DC,1.66
2022-Q3,BZ11,中華賓士_台北內湖,DC,22.18
2022-Q3,BZ12,台明賓士_新北三重,DC,9.18
2022-Q3,BZ13,聯立賓士_新竹,DC,3.38
2022-Q3,BZ14,聯立賓士-中壢,DC,4.71
2022-Q3,BZ15,中華賓士_台中(西屯區),AC,0
2022-Q3,BZ17,中華賓士_彰化員林,AC,0
2022-Q3,BZ19,中華賓士_台北南港,AC,0
2022-Q3,BZ20,中華賓士_高雄中山,AC,0.01
2022-Q3,DD00,建國北路高架A區,AC,123.62
2022-Q3,DD01,建國北路高架B區,AC,89.32
2022-Q3,DD02,建國北路高架G區,AC,36.78
2022-Q3,DD03,建國北路高架H區,AC,33.14
2022-Q3,DD04,建國北路高架IA區,AC,26.73
2022-Q3,EV00,台北內湖旗艦站,AC,3.21
2022-Q3,EV00,台北內湖旗艦站,DC,119.62
2022-Q3,EV01,高雄鳳頂高爾夫練習場,AC,4.6
2022-Q3,EV02,嘉義優遊吧斯,AC,3.88
2022-Q3,EV03,新竹老爺關西高爾夫,AC,5.88
2022-Q3,EV04,桃園JC PARK春日館,AC,27.16
2022-Q3,EV05,台中港酒店,AC,7.13
2022-Q3,EV06,台中裕元花園酒店,AC,34.37
2022-Q3,EV07,宜蘭新月廣場,AC,48.94
2022-Q3,EV08,Times台南U.I.J Hotel & Hostel停車場,AC,12.75
2022-Q3,EV09,台北大倉久和大飯店,AC,26.47
2022-Q3,EV10,高雄漢神百貨,AC,51.51
2022-Q3,EV11,台北台日交流協會,AC,10.63
2022-Q3,EV12,宜蘭安永心食館,DC,8.27
2022-Q3,EV13,新竹昌益科技產發園區,AC,24.49
2022-Q3,EV14,台北花園大酒店,AC,13.87
2022-Q3,EV15,嘉義翁聚德觀光工廠,AC,1.54
2022-Q3,EV15,嘉義翁聚德觀光工廠,DC,36.36
2022-Q3,EV16,嘉義耐斯王子大飯店,AC,15.51
2022-Q3,EV17,台北信義之星(限住戶使用),AC,11.61
2022-Q3,EV18,台中福華大飯店,AC,16.29
2022-Q3,EV19,苗栗天空之城,AC,2.58
2022-Q3,EV20,新北土城日月光廣場,AC,10.42
2022-Q3,EV20,新北土城日月光廣場,DC,17.43
2022-Q3,EV21,新北馥蘭朵烏來渡假酒店,AC,1.52
2022-Q3,EV22,宜蘭五結綠舞觀光飯店,AC,6.67
2022-Q3,EV23,台中豐原高爾夫球場,AC,6.34
2022-Q3,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),AC,24.55
2022-Q3,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),DC,26.94
2022-Q3,EV25,新北萬里沐舍酒店,DC,10.16
2022-Q3,EV26,宜蘭外澳服務區停車場,AC,15.3
2022-Q3,EV27,新竹豐邑喜來登大飯店,AC,40.23
2022-Q3,EV28,新竹Big City遠東巨城,AC,93.69
2022-Q3,EV29,高雄大榮中學停車場,AC,28.56
2022-Q3,EV30,雲林斗六緻麗伯爵酒店,AC,7.16
2022-Q3,EV31,新北永和比漾廣場,AC,25.58
2022-Q3,EV32,台中米平方廣場,AC,14.97
2022-Q3,EV33,台東日暉國際渡假村,AC,4.37
2022-Q3,EV34,台北維多麗亞酒店,AC,5.48
2022-Q3,EV35,宜蘭蘭陽烏石港海景酒店,AC,14.14
2022-Q3,EV36,台中豐邑MOXY酒店,AC,15.63
2022-Q3,EV37,高雄SKM Park,AC,47.99
2022-Q3,EV38,花蓮立閣人文旅店,AC,0.09
2022-Q3,EV38,花蓮立閣人文旅店,DC,0.19
2022-Q3,EV39,新北汐止宏碁大樓(限大樓員工/廠商使用),AC,14.55
2022-Q3,EV40,新北大板根森林溫泉渡假村,AC,2.57
2022-Q3,EV41,台南長榮酒店,AC,17.96
2022-Q3,EV42,苗栗三義車亭服務區,DC,16.73
2022-Q3,EV43,台南南瀛綠都心停車場,AC,8.3
2022-Q3,EV44,新北新店大豐停車場,AC,53.53
2022-Q3,EV45,新北新店寶橋停車場,AC,177
2022-Q3,EV46,台北101購物中心,AC,0.02
2022-Q3,EV46,台北101購物中心,DC,0.42
2022-Q3,EV47,新竹和選旅,AC,8.48
2022-Q3,EV47,新竹和選旅,DC,5.01
2022-Q3,EV48,新北汐止宏碁公司(限宏碁員工/廠商使用),AC,10.22
2022-Q3,EV49,嘉義故宮南院 ,AC,13.6
2022-Q3,EV50,溪頭盛軒森林渡假會館,AC,0.59
2022-Q3,EV51,南投集集金格民宿,AC,0.22
2022-Q3,EV52,雀客藏居_台北陽明山,AC,1.01
2022-Q3,EV54,台南富農停車場,AC,2.17
2022-Q3,EV55,南投埔里故事館,AC,0
2022-Q3,EV56,花蓮芳草古樹花園,AC,0
2022-Q3,EV57,花蓮本來食藝空間,AC,0
2022-Q3,EV59,小港立體停車場,AC,0
2022-Q3,EV60,桃園龍潭渴望會館,AC,0
2022-Q3,EV61,台北101_賓士目的地充電站,AC,1.83
2022-Q3,FC00,屏東幸福公園停車場,AC,94.41
2022-Q3,FC01,桃園長庚高爾夫球場,AC,11.89
2022-Q3,FC02,桃捷長庚醫院站共開大樓,AC,5.36
2022-Q3,FE00,華城_中壢廠員工停車場,AC,1.69
2022-Q3,FH00,雀客旅館_新北蘆洲,AC,5.85
2022-Q3,FH01,F-Hotel_嘉義館,AC,0.61
2022-Q3,HS00,金弘笙_新竹竹北店,DC,71.53
2022-Q3,HS01,金弘笙_台南永康店,DC,33.92
2022-Q3,HS02,金弘笙_高雄九如店,DC,56.26
2022-Q3,LX00,LEXUS_台北濱江服務廠,DC,13.72
2022-Q3,LX01,LEXUS_台北內湖營業所,DC,24.12
2022-Q3,LX02,LEXUS_桃園營業所,DC,30.55
2022-Q3,LX03,LEXUS_台中營業所,DC,70.49
2022-Q3,LX04,LEXUS_台南營業所,DC,14.77
2022-Q3,LX05,LEXUS_高雄民族營業所,DC,11.6
2022-Q3,SP00,新竹生醫科學園區,AC,10.31
2022-Q3,SP01,新竹科學園區_活動中心,AC,12.25
2022-Q3,SP06,竹南科學園區_服務處,AC,20.62
2022-Q3,TH00,屏東統一墾丁渡假村,AC,9.28
2022-Q3,TH01,新竹統一馬武督渡假會議中心,AC,1.41
2022-Q3,TH02,台中統一谷關渡假村,AC,4.54
2022-Q3,TK00,燦坤_台中五權店,DC,80.8
2022-Q3,TK02,燦坤_台北內湖總部,AC,3.57
2022-Q3,TK03,燦坤_高雄華榮店,DC,28.11
2022-Q3,TK05,燦坤_台中超越店,DC,17.81
2022-Q3,TS00,台糖_台北會館,AC,5.2
2022-Q3,TTEST001,華城內部測試站點,AC,2.3
2022-Q3,TTEST001,華城內部測試站點,DC,0
2022-Q3,TY00,TOYOTA新莊充電站(DC),DC,15.08
2022-Q3,TY01,TOYOTA內湖充電站(DC),DC,4.02
2022-Q3,TY03,TOYOTA中台中充電站(DC),DC,8.65
2022-Q3,TY04,TOYOTA北台南充電站(DC),DC,0.85
2022-Q3,TY05,TOYOTA北高雄充電站(DC),DC,9.67
2022-Q3,YK00,台北新光南港軟體園區,AC,15.29
2022-Q3,YK00,台北新光南港軟體園區,DC,4.11
2022-Q3,YK01,台北內湖亞太經貿廣場A棟,AC,10.32
2022-Q3,YK02,新北淡水新光淡江複合學舍,AC,6.78
2022-Q4,NULL,NULL,AC,263.1
2022-Q4,7E00,7-11_桃園江園門市,DC,186.69
2022-Q4,7E01,7-11_南投邵月門市(原鑫中潭),DC,45.05
2022-Q4,7E03,7-11_南投竹秀門市,DC,83.84
2022-Q4,7E04,7-11_台東卑南門市,DC,1.04
2022-Q4,7E05,7-11_高雄得富門市,DC,15.59
2022-Q4,BQ00,桃園南崁特力家居,AC,23.29
2022-Q4,BQ00,桃園南崁特力家居,DC,90.94
2022-Q4,BQ01,Life1生活廣場高雄館,AC,2.98
2022-Q4,BQ01,Life1生活廣場高雄館,DC,5.86
2022-Q4,BQ02,Life1生活廣場台南館,DC,14.18
2022-Q4,BZ00,台隆賓士_台北濱江,DC,14.86
2022-Q4,BZ01,賓航賓士_新北中和,DC,53.72
2022-Q4,BZ02,賓泓賓士_台南(南區),DC,23.07
2022-Q4,BZ03,德冠賓士_高雄,DC,18.59
2022-Q4,BZ04,中彰賓士_台中,DC,44.8
2022-Q4,BZ05,中華賓士_台北關渡,DC,20.17
2022-Q4,BZ06,中華賓士_桃園,DC,23.82
2022-Q4,BZ07,中華賓士_台中河南,DC,49.65
2022-Q4,BZ08,中華賓士_台南(永康區),DC,12.04
2022-Q4,BZ09,中華賓士_高屏,DC,11.88
2022-Q4,BZ10,中華賓士_花蓮,DC,4.8
2022-Q4,BZ11,中華賓士_台北內湖,DC,43.74
2022-Q4,BZ12,台明賓士_新北三重,DC,14.85
2022-Q4,BZ13,聯立賓士_新竹,DC,24.26
2022-Q4,BZ14,聯立賓士-中壢,DC,50.39
2022-Q4,BZ15,中華賓士_台中(西屯區),AC,0.12
2022-Q4,BZ16,中華賓士_北台中,AC,0.07
2022-Q4,BZ17,中華賓士_彰化員林,AC,0
2022-Q4,BZ18,中華賓士_嘉義,AC,0.16
2022-Q4,BZ19,中華賓士_台北南港,AC,0.07
2022-Q4,BZ21,裕賓賓士_宜蘭,DC,0.09
2022-Q4,DD00,建國北路高架A區,AC,117.54
2022-Q4,DD01,建國北路高架B區,AC,77.78
2022-Q4,DD02,建國北路高架G區,AC,46.88
2022-Q4,DD03,建國北路高架H區,AC,39.96
2022-Q4,DD04,建國北路高架IA區,AC,31.72
2022-Q4,EV00,台北內湖旗艦站,AC,3.1
2022-Q4,EV00,台北內湖旗艦站,DC,289.77
2022-Q4,EV01,高雄鳳頂高爾夫練習場,AC,6.41
2022-Q4,EV02,嘉義優遊吧斯,AC,3.67
2022-Q4,EV03,新竹老爺關西高爾夫,AC,11.55
2022-Q4,EV04,桃園JC PARK春日館,AC,22.29
2022-Q4,EV05,台中港酒店,AC,6.81
2022-Q4,EV06,台中裕元花園酒店,AC,34.22
2022-Q4,EV07,宜蘭新月廣場,AC,47.75
2022-Q4,EV08,Times台南U.I.J Hotel & Hostel停車場,AC,14.37
2022-Q4,EV09,台北大倉久和大飯店,AC,17.41
2022-Q4,EV10,高雄漢神百貨,AC,35.86
2022-Q4,EV11,台北台日交流協會,AC,10.42
2022-Q4,EV12,宜蘭安永心食館,DC,5.41
2022-Q4,EV13,新竹昌益科技產發園區,AC,53.62
2022-Q4,EV14,台北花園大酒店,AC,11.17
2022-Q4,EV15,嘉義翁聚德觀光工廠,AC,2.09
2022-Q4,EV15,嘉義翁聚德觀光工廠,DC,84.61
2022-Q4,EV16,嘉義耐斯王子大飯店,AC,15.93
2022-Q4,EV17,台北信義之星(限住戶使用),AC,11.89
2022-Q4,EV18,台中福華大飯店,AC,19.48
2022-Q4,EV19,苗栗天空之城,AC,3.38
2022-Q4,EV20,新北土城日月光廣場,AC,14.44
2022-Q4,EV20,新北土城日月光廣場,DC,33.83
2022-Q4,EV21,新北馥蘭朵烏來渡假酒店,AC,1.47
2022-Q4,EV22,宜蘭五結綠舞觀光飯店,AC,9.57
2022-Q4,EV23,台中豐原高爾夫球場,AC,5.67
2022-Q4,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),AC,23.57
2022-Q4,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),DC,44.11
2022-Q4,EV25,新北萬里沐舍酒店,DC,5.87
2022-Q4,EV26,宜蘭外澳服務區停車場,AC,4.49
2022-Q4,EV27,新竹豐邑喜來登大飯店,AC,45.49
2022-Q4,EV28,新竹Big City遠東巨城,AC,107.71
2022-Q4,EV29,高雄大榮中學停車場,AC,36.95
2022-Q4,EV30,雲林斗六緻麗伯爵酒店,AC,6.91
2022-Q4,EV31,新北永和比漾廣場,AC,29.01
2022-Q4,EV32,台中米平方廣場,AC,17.91
2022-Q4,EV33,台東日暉國際渡假村,AC,0.78
2022-Q4,EV34,台北維多麗亞酒店,AC,7.18
2022-Q4,EV35,宜蘭蘭陽烏石港海景酒店,AC,7.61
2022-Q4,EV36,台中豐邑MOXY酒店,AC,10.38
2022-Q4,EV37,高雄SKM Park,AC,53.58
2022-Q4,EV38,花蓮立閣人文旅店,AC,4.45
2022-Q4,EV38,花蓮立閣人文旅店,DC,3.34
2022-Q4,EV39,新北汐止宏碁大樓(限大樓員工/廠商使用),AC,13.37
2022-Q4,EV40,新北大板根森林溫泉渡假村,AC,5.87
2022-Q4,EV41,台南長榮酒店,AC,13.4
2022-Q4,EV42,苗栗三義車亭服務區,DC,142.38
2022-Q4,EV43,台南南瀛綠都心停車場,AC,6.99
2022-Q4,EV44,新北新店大豐停車場,AC,55.32
2022-Q4,EV45,新北新店寶橋停車場,AC,194.85
2022-Q4,EV46,台北101購物中心,AC,3.87
2022-Q4,EV46,台北101購物中心,DC,2.8
2022-Q4,EV47,新竹和選旅,AC,9.81
2022-Q4,EV47,新竹和選旅,DC,3.09
2022-Q4,EV48,新北汐止宏碁公司(限宏碁員工/廠商使用),AC,21.45
2022-Q4,EV49,嘉義故宮南院 ,AC,18.33
2022-Q4,EV50,溪頭盛軒森林渡假會館,AC,2.68
2022-Q4,EV51,南投集集金格民宿,AC,0.52
2022-Q4,EV52,雀客藏居_台北陽明山,AC,5.01
2022-Q4,EV53,高雄展覽館,AC,3.43
2022-Q4,EV53,高雄展覽館,DC,6.27
2022-Q4,EV54,台南富農停車場,AC,7.09
2022-Q4,EV55,南投埔里故事館,AC,1.98
2022-Q4,EV56,花蓮芳草古樹花園,AC,10.06
2022-Q4,EV57,花蓮本來食藝空間,AC,0.95
2022-Q4,EV58,MITSUI OUTLET PARK 林口Ⅰ館,AC,116.74
2022-Q4,EV59,小港立體停車場,AC,0.07
2022-Q4,EV59,小港立體停車場,DC,0.86
2022-Q4,EV60,桃園龍潭渴望會館,AC,5.88
2022-Q4,EV61,台北101_賓士目的地充電站,AC,141.41
2022-Q4,EV62,高雄右昌停車場,AC,10.11
2022-Q4,EV63,高雄漢神巨蛋,AC,0
2022-Q4,EV64,嘉義阿里山英迪格酒店,AC,1.09
2022-Q4,FC00,屏東幸福公園停車場,AC,87.46
2022-Q4,FC01,桃園長庚高爾夫球場,AC,12.67
2022-Q4,FC02,桃捷長庚醫院站共開大樓,AC,16.94
2022-Q4,FC03,宜蘭礁溪寒沐酒店,AC,0.34
2022-Q4,FE00,華城_中壢廠員工停車場,AC,3.55
2022-Q4,FH00,雀客旅館_新北蘆洲,AC,4.81
2022-Q4,FH01,F-Hotel_嘉義館,AC,3.77
2022-Q4,HS00,金弘笙_新竹竹北店,DC,194.45
2022-Q4,HS01,金弘笙_台南永康店,DC,46.57
2022-Q4,HS02,金弘笙_高雄九如店,DC,87.65
2022-Q4,LX00,LEXUS_台北濱江服務廠,DC,29.59
2022-Q4,LX01,LEXUS_台北內湖營業所,DC,25.6
2022-Q4,LX02,LEXUS_桃園營業所,DC,30.49
2022-Q4,LX03,LEXUS_台中營業所,DC,59.85
2022-Q4,LX04,LEXUS_台南營業所,DC,16.1
2022-Q4,LX05,LEXUS_高雄民族營業所,DC,7.23
2022-Q4,SP00,新竹生醫科學園區,AC,19.99
2022-Q4,SP01,新竹科學園區_活動中心,AC,19.13
2022-Q4,SP06,竹南科學園區_服務處,AC,14.95
2022-Q4,TH00,屏東統一墾丁渡假村,AC,2.94
2022-Q4,TH01,新竹統一馬武督渡假會議中心,AC,2.55
2022-Q4,TH02,台中統一谷關渡假村,AC,7.01
2022-Q4,TK00,燦坤_台中五權店,DC,181.83
2022-Q4,TK02,燦坤_台北內湖總部,AC,12.29
2022-Q4,TK03,燦坤_高雄華榮店,DC,35.35
2022-Q4,TK04,燦坤_竹北神山超越店,DC,22.74
2022-Q4,TK05,燦坤_台中超越店,DC,52.52
2022-Q4,TS00,台糖_台北會館,AC,2.81
2022-Q4,TTEST001,華城內部測試站點,AC,19.88
2022-Q4,TTEST001,華城內部測試站點,DC,0.01
2022-Q4,TY00,TOYOTA新莊充電站(DC),DC,70.44
2022-Q4,TY01,TOYOTA內湖充電站(DC),DC,7.39
2022-Q4,TY02,TOYOTA中壢充電站(DC),DC,11.27
2022-Q4,TY03,TOYOTA中台中充電站(DC),DC,50.17
2022-Q4,TY04,TOYOTA北台南充電站(DC),DC,4.4
2022-Q4,TY05,TOYOTA北高雄充電站(DC),DC,6.06
2022-Q4,YK00,台北新光南港軟體園區,AC,15.67
2022-Q4,YK00,台北新光南港軟體園區,DC,9.68
2022-Q4,YK01,台北內湖亞太經貿廣場A棟,AC,9.3
2022-Q4,YK02,新北淡水新光淡江複合學舍,AC,15.19
2023-Q1,NULL,NULL,AC,287.23
2023-Q1,7E00,7-11_桃園江園門市,DC,185.42
2023-Q1,7E01,7-11_南投邵月門市(原鑫中潭),DC,43.85
2023-Q1,7E03,7-11_南投竹秀門市,DC,130.76
2023-Q1,7E04,7-11_台東卑南門市,DC,11.05
2023-Q1,7E05,7-11_高雄得富門市,DC,67.3
2023-Q1,BQ00,桃園南崁特力家居,AC,29.98
2023-Q1,BQ00,桃園南崁特力家居,DC,114.66
2023-Q1,BQ01,Life1生活廣場高雄館,AC,6.98
2023-Q1,BQ01,Life1生活廣場高雄館,DC,10.6
2023-Q1,BQ02,Life1生活廣場台南館,DC,68.46
2023-Q1,BZ00,台隆賓士_台北濱江,DC,40.05
2023-Q1,BZ01,賓航賓士_新北中和,DC,94.77
2023-Q1,BZ02,賓泓賓士_台南(南區),DC,16.21
2023-Q1,BZ03,德冠賓士_高雄,DC,55.71
2023-Q1,BZ04,中彰賓士_台中,DC,63.38
2023-Q1,BZ05,中華賓士_台北關渡,DC,61.93
2023-Q1,BZ06,中華賓士_桃園,DC,45.03
2023-Q1,BZ07,中華賓士_台中河南,DC,83.58
2023-Q1,BZ08,中華賓士_台南(永康區),DC,22.83
2023-Q1,BZ09,中華賓士_高屏,DC,27.05
2023-Q1,BZ10,中華賓士_花蓮,DC,14.27
2023-Q1,BZ11,中華賓士_台北內湖,DC,71.27
2023-Q1,BZ12,台明賓士_新北三重,DC,25.14
2023-Q1,BZ13,聯立賓士_新竹,DC,60.09
2023-Q1,BZ14,聯立賓士-中壢,DC,116.85
2023-Q1,BZ15,中華賓士_台中(西屯區),AC,0.27
2023-Q1,BZ16,中華賓士_北台中,AC,0.78
2023-Q1,BZ17,中華賓士_彰化員林,AC,0.63
2023-Q1,BZ18,中華賓士_嘉義,AC,0.75
2023-Q1,BZ19,中華賓士_台北南港,AC,1.36
2023-Q1,BZ20,中華賓士_高雄中山,AC,2.32
2023-Q1,BZ21,裕賓賓士_宜蘭,DC,30.3
2023-Q1,DD00,建國北路高架A區,AC,105.37
2023-Q1,DD01,建國北路高架B區,AC,77.54
2023-Q1,DD02,建國北路高架G區,AC,49.99
2023-Q1,DD03,建國北路高架H區,AC,41.96
2023-Q1,DD04,建國北路高架IA區,AC,41.26
2023-Q1,EV00,台北內湖旗艦站,AC,7.72
2023-Q1,EV00,台北內湖旗艦站,DC,363.85
2023-Q1,EV01,高雄鳳頂高爾夫練習場,AC,7.08
2023-Q1,EV02,嘉義優遊吧斯,AC,5.49
2023-Q1,EV03,新竹老爺關西高爾夫,AC,17.91
2023-Q1,EV04,桃園JC PARK春日館,AC,28.89
2023-Q1,EV05,台中港酒店,AC,18.92
2023-Q1,EV06,台中裕元花園酒店,AC,40.17
2023-Q1,EV07,宜蘭新月廣場,AC,60.86
2023-Q1,EV08,Times台南U.I.J Hotel & Hostel停車場,AC,13.68
2023-Q1,EV09,台北大倉久和大飯店,AC,16.36
2023-Q1,EV10,高雄漢神百貨,AC,45.45
2023-Q1,EV11,台北台日交流協會,AC,15.8
2023-Q1,EV12,宜蘭安永心食館,DC,13.69
2023-Q1,EV13,新竹昌益科技產發園區,AC,67.79
2023-Q1,EV14,台北花園大酒店,AC,8.27
2023-Q1,EV15,嘉義翁聚德觀光工廠,AC,4.73
2023-Q1,EV15,嘉義翁聚德觀光工廠,DC,143.98
2023-Q1,EV16,嘉義耐斯王子大飯店,AC,23.93
2023-Q1,EV17,台北信義之星(限住戶使用),AC,20.94
2023-Q1,EV18,台中福華大飯店,AC,19.77
2023-Q1,EV19,苗栗天空之城,AC,4.83
2023-Q1,EV20,新北土城日月光廣場,AC,20.3
2023-Q1,EV20,新北土城日月光廣場,DC,41.97
2023-Q1,EV21,新北馥蘭朵烏來渡假酒店,AC,1.75
2023-Q1,EV22,宜蘭五結綠舞觀光飯店,AC,9.37
2023-Q1,EV23,台中豐原高爾夫球場,AC,6.24
2023-Q1,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),AC,37.93
2023-Q1,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),DC,71.03
